,code,product_name,product_type,brands,canonical_categories,canonical_countries,ingredients_n,known_ingredients_n,unknown_ingredients_n,completeness,scans_n,unique_scans_n,creator,completeness_ratio,compl_critical_ratio,is_duplicate_product_name,ingredients_match,unknown_ingredients_ratio,ingredients_quality_score,countries_count,categories_count,missing_country_flag,missing_category_flag,missing_both_taxonomy_flag,country_languages,category_languages,countries_mixl,categories_mixl,has_lang_conflict,taxonomy_score,product_quality_score
30611,0056100020561,Head and Shoulders Classic Clean Shampoo,beauty,Head and Shoulders,[],"[""en:canada""]",19,11.0,12,0.675,,,halal-app-chakib,1.0,1.0,0,0,0.631578947368421,0.368421052631579,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7789473684210527
30612,0883484002476,Pert Shampoo and conditioner,beauty,Pert Plus,[],"[""en:canada""]",23,13.0,15,0.575,,,halal-app-chakib,1.0,1.0,0,0,0.6521739130434783,0.34782608695652173,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7717391304347826
30613,0022400525761,Tresemme Shampoo coconut milk and aloe vera,beauty,Tresemme,"[""en:Coconut milk and aloe vera""]","[""en:canada""]",22,13.0,12,0.775,,,halal-app-chakib,1.0,1.0,0,0,0.5454545454545454,0.4545454545454546,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8090909090909091
30614,7804920018779,Shampoo ballerina,beauty,"Henkel, Ballerina",[],"[""en:spain""]",116,6.0,101,0.475,,,veganeamos,1.0,1.0,0,0,0.8706896551724138,0.1293103448275862,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6952586206896552
30617,0065743085684,Argan Oil Therapy Shampoo,beauty,Down Under Natural's,[],"[""en:canada""]",13,8.0,6,0.6625,,,halal-app-chakib,1.0,1.0,0,0,0.46153846153846156,0.5384615384615384,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8384615384615385
30622,8719281041313,Shampoo,beauty,Keune,"[""sv:H\u00e5r""]","[""en:sweden""]",57,2.0,54,0.775,,,openfoodfacts-contributors,1.0,1.0,1,0,0.9473684210526315,0.052631578947368474,1,1,0,0,0,"[""en""]","[""sv""]",0,0,1,0.6666666666666667,0.643421052631579
30624,7421002044619,Vet Keratina,beauty,Vet,"[""es:Shampoo""]","[""en:honduras""]",18,1.0,17,0.9,,,openfoodfacts-contributors,1.0,1.0,0,1,0.9444444444444444,0.05555555555555558,1,1,0,0,0,"[""en""]","[""es""]",0,0,1,0.6666666666666667,0.6444444444444445
30625,0722429320247,,beauty,,"[""es:shampoo""]","[""en:united-states""]",9,0.0,9,0.375,,,openfoodfacts-contributors,1.0,1.0,1,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""es""]",0,0,1,0.6666666666666667,0.625
30626,4045612007630,Festes Shampoo,beauty,CD,"[""de:Shampoo""]","[""en:germany""]",20,1.0,19,0.875,,,openfoodfacts-contributors,1.0,1.0,1,1,0.95,0.050000000000000044,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.6425000000000001
30628,0816559016757,avocado cream,beauty,Alberto vo5,"[""nl:shampoo""]","[""en:suriname""]",23,1.0,22,0.9875,,,openfoodfacts-contributors,1.0,1.0,0,1,0.9565217391304348,0.04347826086956519,1,1,0,0,0,"[""en""]","[""nl""]",0,0,1,0.6666666666666667,0.6402173913043478
30630,7709990584561,Shampoo Hidratante Coco,beauty,Naissant,"[""es:cabello shampoo""]","[""en:colombia""]",29,10.0,21,0.9875,,,openfoodfacts-contributors,1.0,1.0,0,0,0.7241379310344828,0.27586206896551724,1,1,0,0,0,"[""en""]","[""es""]",0,0,1,0.6666666666666667,0.721551724137931
30635,0079400478863,"Suave kids 3 in 1 Shampoo, Conditioner, Body Wash",beauty,,[],"[""en:united-states""]",28,8.0,22,0.375,,,inf,1.0,1.0,0,0,0.7857142857142857,0.2142857142857143,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.725
30636,6171575941020,zenential solid shampoo,beauty,zenential,[],"[""en:spain""]",3,0.0,3,0.5625,,,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
30638,4058172625978,balea,beauty,dm,"[""fr:Shampoo""]","[""en:morocco""]",19,2.0,17,0.775,,,openfoodfacts-contributors,1.0,1.0,1,1,0.8947368421052632,0.10526315789473684,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.6618421052631579
30640,0713708451042,smooth operator shampoo,beauty,petal fresh superfoods,[],"[""en:nicaragua""]",44,22.0,25,0.575,,,smoothie-app,1.0,1.0,0,0,0.5681818181818182,0.43181818181818177,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8011363636363636
30661,4013891817783,Dermasel Bali Spa Body Peel Körper Peeling,beauty,Dermasel,"[""de:Peeling""]","[""en:germany""]",25,8.0,18,0.7625,,,dreiarmhase,1.0,1.0,0,0,0.72,0.28,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.723
30663,0022400000473,'Restyled for the Planet' Botanique Shampoo with Coconut Milk & Aloe Vera,beauty,TRESemmé,"[""en:hair"", ""en:shampoos""]","[""en:united-states""]",15,6.0,11,0.775,,,swegadalious,1.0,1.0,0,0,0.7333333333333333,0.2666666666666667,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7433333333333334
30670,19518428,ALOE,beauty,TABAIBALOE,"[""fr:cr\u00e8me hydratante pour mains""]","[""en:france""]",1,0.0,1,0.875,,,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.625
30672,5708657221575,Flux Dry Mouthwash,beauty,"Flux, Karo Pharma","[""en:hygiene"", ""en:mouthwashes""]","[""en:norway""]",15,11.0,6,0.775,,,odinh,1.0,1.0,0,0,0.4,0.6,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.86
30678,3760324841488,mon shampoing solide,beauty,La Fourche,"[""en:hair"", ""en:shampoos"", ""en:dry-shampoos""]","[""en:france""]",7,1.0,6,0.775,,,jeanseb,1.0,1.0,1,1,0.8571428571428571,0.1428571428571429,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7000000000000001
30680,6905618924547,Half n half,beauty,,[],"[""en:india""]",1,0.0,1,0.4625,,,foodless,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
30681,5054563128461,aquafresh naturals,beauty,,[],"[""en:netherlands""]",45,0.0,45,0.3625,,,inf,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
30686,3250392927189,Gel lavant corps et cheveux,beauty,Pommette,"[""fr:Shampoings pour b\u00e9b\u00e9"", ""fr:shampooings-pour-bebe""]","[""en:france""]",11,8.0,4,0.775,,,smoothie-app,1.0,1.0,1,0,0.36363636363636365,0.6363636363636364,1,2,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.8477272727272727
30696,4086900105423,Lavendel Fein Bio,beauty,Primavera,"[""de:Kosmetika""]","[""en:austria""]",1,0.0,1,0.875,,,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.625
30700,0313434649494,test,beauty,,[],"[""en:united-states""]",1,0.0,1,0.3625,,,openfoodfacts-contributors,0.7142857142857143,0.5,1,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.37857142857142856
30706,3560071132774,soft,beauty,Carrefour,"[""en:body"", ""en:hand-creams""]","[""en:france""]",16,16.0,0,0.575,,,smoothie-app,1.0,1.0,1,1,0.0,1.0,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
30724,0884486462404,Total results,beauty,Matrix,"[""en:hair"", ""en:shampoos""]","[""en:germany""]",27,7.0,21,0.675,,,shisma,1.0,1.0,0,0,0.7777777777777778,0.2222222222222222,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7277777777777777
30727,0072785125100,,beauty,,"[""en:non-food-products""]","[""en:united-states""]",13,5.0,9,0.3875,,,inf,1.0,1.0,1,0,0.6923076923076923,0.3076923076923077,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7576923076923078
30730,0035000996312,"Speed Stick Zero Deodorant for Men, Fresh Woods",beauty,Speed Stick,[],"[""en:canada""]",14,13.0,9,0.5625,,,halal-app-chakib,1.0,1.0,0,0,0.6428571428571429,0.3571428571428571,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.775
30731,4610082710894,Hand cream ?8B0B5,beauty,,[],"[""en:russia""]",23,8.0,16,0.375,,,veganeamos,1.0,1.0,0,0,0.6956521739130435,0.30434782608695654,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7565217391304347
30736,3474630621084,Shampoo,beauty,Biolage,"[""en:hair"", ""en:shampoos""]","[""en:germany""]",39,8.0,31,0.6875,,,shisma,1.0,1.0,1,1,0.7948717948717948,0.20512820512820518,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7217948717948718
30738,7791293028835,Cream Antibacterial Pack Familiar,beauty,"Unilever, Lifebuoy","[""en:hygiene"", ""en:soaps""]","[""en:argentina"", ""en:bolivia"", ""en:chile"", ""en:dominican-republic"", ""en:paraguay"", ""en:peru"", ""en:uruguay""]",28,6.0,24,1.1,,,5m4u9,1.0,1.0,0,0,0.8571428571428571,0.1428571428571429,7,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7000000000000001
30744,4058838009968,Schmiere Hart,beauty,Rumble59,[],"[""en:netherlands""]",13,3.0,10,0.575,,,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,0.7692307692307693,0.23076923076923073,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.595054945054945
30745,4058172785269,feuchtigkeitsgel mikroalge,beauty,Seinz,"[""de:Feuchtigkeitsgel""]","[""en:netherlands""]",23,5.0,18,0.775,,,openfoodfacts-contributors,1.0,1.0,0,1,0.782608695652174,0.21739130434782605,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7010869565217391
30774,0667556256925,Champagne Toast,beauty,White Barn,"[""en:hygiene"", ""en:soaps""]","[""en:united-states""]",21,6.0,17,0.875,,,openfoodfacts-contributors,1.0,1.0,0,0,0.8095238095238095,0.19047619047619047,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7166666666666667
30782,8993560027780,dettol original 400g,beauty,,[],"[""en:indonesia""]",1,0.0,1,0.3625,,,foodless,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
30798,3014260279165,Stages,beauty,"Oral B,Stages","[""en:hygiene"", ""en:toothpastes"", ""en:children-s-toothpastes""]","[""en:argentina"", ""en:bolivia"", ""en:chile"", ""en:colombia"", ""en:costa-rica"", ""en:ecuador"", ""en:el-salvador"", ""en:guatemala"", ""en:honduras"", ""en:nicaragua"", ""en:panama"", ""en:paraguay"", ""en:peru"", ""en:united-states"", ""en:uruguay"", ""en:venezuela""]",14,14.0,0,0.875,,,openfoodfacts-contributors,1.0,1.0,0,1,0.0,1.0,16,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,1.0
30809,3612623166239,Cicaplast baume b5+,beauty,La Roche-Posay,"[""en:hygiene"", ""en:soaps"", ""en:suncare"", ""en:in-sun-protections"", ""en:marseille-soaps"", ""en:sunscreen""]","[""en:morocco""]",6,4.0,2,0.7,,,openfoodfacts-contributors,1.0,1.0,0,1,0.3333333333333333,0.6666666666666667,1,6,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8833333333333334
30810,59082910,Stick,beauty,"Unilever, Rexona","[""en:hygiene"", ""en:deodorants"", ""en:soaps"", ""en:marseille-soaps"", ""fr:deodorants-sticks""]","[""en:france""]",5,2.0,3,0.6,,,openfoodfacts-contributors,1.0,1.0,0,1,0.6,0.4,1,5,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.765
30812,3700479135933,Savon d'Alep à la Boue de la Mer Morte,beauty,Zeyna,"[""en:hygiene"", ""en:soaps""]","[""en:france""]",6,2.0,3,0.775,,,openfoodfacts-contributors,1.0,1.0,0,0,0.5,0.5,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8250000000000001
30818,0745110443469,,beauty,Kazidomi,[],"[""en:france""]",28,3.0,23,0.475,,,org-kazidomi,1.0,1.0,1,0,0.8214285714285714,0.1785714285714286,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7125
30819,0745110443445,,beauty,Kazidomi,[],"[""en:france""]",27,3.0,21,0.475,,,org-kazidomi,1.0,1.0,1,0,0.7777777777777778,0.2222222222222222,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7277777777777777
30820,0745110443452,,beauty,Kazidomi,[],"[""en:france""]",34,3.0,29,0.475,,,org-kazidomi,1.0,1.0,1,0,0.8529411764705882,0.1470588235294118,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7014705882352942
30822,0829576999873,nail polish remover,beauty,,[],"[""en:united-states""]",2,0.0,2,0.375,,,inf,1.0,1.0,1,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
30826,8714100016961,AXE Gel Douche Homme Provocation Lot 6 X 400ML(dont 2 offerts),beauty,Axe,[],"[""en:france""]",16,3.0,13,0.6625,,,org-unilever-france-gms,0.8571428571428571,0.75,0,1,0.8125,0.1875,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5799107142857143
30835,8809442164415,,beauty,,[],"[""en:singapore""]",7,2.0,5,0.275,,,openfoodfacts-contributors,0.5714285714285714,0.25,1,1,0.7142857142857143,0.2857142857142857,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.34285714285714286
30840,5601009996025,"Gel de Banho, Esfoliante Spa",beauty,Pingo Doce,[],"[""en:portugal""]",22,1.0,21,0.675,,,veganeamos,1.0,1.0,0,1,0.9545454545454546,0.045454545454545414,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6659090909090909
30842,3700538600501,savon,beauty,cap cosmetics,"[""fr:Savon""]","[""en:france""]",5,1.0,4,0.775,,,smoothie-app,1.0,1.0,1,1,0.8,0.19999999999999996,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.695
30845,4019886190077,Rose & Geranium,beauty,Sodasan,[],"[""en:germany""]",1,0.0,1,0.675,,,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5142857142857142
30847,4897066837208,Aloe vera smoothing gel,beauty,Sarki sweetie,"[""en:body"", ""en:body-gels""]","[""en:ecuador""]",14,7.0,9,0.675,,,openfoodfacts-contributors,1.0,1.0,0,0,0.6428571428571429,0.3571428571428571,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.775
30870,4311501437971,Birken Haarwasser,beauty,Elkos,"[""de:Haarwasser""]","[""en:germany""]",19,7.0,12,0.775,,,openfoodfacts-contributors,1.0,1.0,0,1,0.631578947368421,0.368421052631579,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7539473684210527
30907,7775005010257,Jabón Líquido Classic Lavanda,beauty,Classic,"[""en:hygiene"", ""en:soaps"", ""fr:savons-liquides""]","[""en:bolivia""]",16,7.0,11,1.1,,,5m4u9,1.0,1.0,0,0,0.6875,0.3125,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.734375
30919,81439003,Men+ Care,beauty,"Unilever, Dove","[""en:hair"", ""en:hygiene"", ""en:shampoos"", ""en:deodorants"", ""en:2-in-1-shampoos"", ""en:shampoos-shower-gels"", ""fr:deodorants-sticks""]","[""en:germany""]",4,1.0,3,0.7,,,openfoodfacts-contributors,1.0,1.0,1,1,0.75,0.25,1,7,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7125
30934,7896085865305,,beauty,Nazca,[],"[""en:portugal""]",1,2.0,0,0.4625,,,foodless,1.0,1.0,1,0,0.0,1.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,1.0
30935,5012251013062,Body Balm,beauty,"Beauty Formulas, Hemp Beauty",[],"[""en:portugal""]",27,12.0,20,0.475,,,inf,1.0,1.0,0,0,0.7407407407407407,0.2592592592592593,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7407407407407408
30936,8430321006863,"Leche hidratante corporal, avena y germen de trigo",beauty,,[],"[""en:portugal""]",30,4.0,27,0.375,,,inf,1.0,1.0,0,0,0.9,0.09999999999999998,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.685
30939,8997231620065,Pinkberry maskara,beauty,,[],"[""en:indonesia""]",1,0.0,1,0.4625,,,foodless,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
30950,7774900004507,Shampoo Cabello Seco y/o Dañado,beauty,"Belmed, Wella","[""en:hair"", ""en:shampoos"", ""en:shampoo-for-dry-hair""]","[""en:bolivia""]",20,13.0,9,1.1,,,5m4u9,1.0,1.0,0,0,0.45,0.55,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8425
30998,7501056330347,Bio-Hydratante,beauty,"Unilever, Pond's","[""en:face"", ""en:facial-creams"", ""en:day-and-night-creams""]","[""en:argentina"", ""en:bolivia"", ""en:chile"", ""en:colombia"", ""en:costa-rica"", ""en:ecuador"", ""en:el-salvador"", ""en:guatemala"", ""en:honduras"", ""en:mexico"", ""en:nicaragua"", ""en:panama"", ""en:paraguay"", ""en:peru"", ""en:uruguay"", ""en:venezuela""]",40,6.0,34,1.1,,,5m4u9,1.0,1.0,0,1,0.85,0.15000000000000002,16,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7025
31033,0072140633783,Eucerin skin calming cream,beauty,,[],"[""en:united-states""]",28,7.0,23,0.2625,,,inf,1.0,1.0,0,0,0.8214285714285714,0.1785714285714286,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7125
31036,0771058104940,Alcool Isopropylique,beauty,Rexall,[],"[""en:canada""]",3,2.0,2,0.75,,,magician,0.8571428571428571,0.75,0,0,0.6666666666666666,0.33333333333333337,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6309523809523809
31048,0057800006336,life brand derma jel,beauty,,[],"[""en:canada""]",15,5.0,9,0.375,,,inf,1.0,1.0,0,0,0.6,0.4,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.79
31066,8717763021662,Sensitive night cream,beauty,Hema,"[""en:face"", ""en:facial-creams"", ""en:day-and-night-creams""]","[""en:france""]",25,8.0,17,0.675,,,openfoodfacts-contributors,1.0,1.0,0,1,0.68,0.31999999999999995,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.762
31073,7791293040127,Dove Antitraspirante Coco y Flor de Jazmín,beauty,"Unilever, Dove, Nutritive Secrets","[""en:hygiene"", ""en:deodorants"", ""en:anti-perspirants""]","[""en:argentina"", ""en:bolivia"", ""en:brazil"", ""en:chile"", ""en:colombia"", ""en:costa-rica"", ""en:dominican-republic"", ""en:ecuador"", ""en:el-salvador"", ""en:guatemala"", ""en:honduras"", ""en:mexico"", ""en:nicaragua"", ""en:paraguay"", ""en:peru"", ""en:uruguay"", ""en:venezuela""]",24,8.0,17,1.1,,,openfoodfacts-contributors,1.0,1.0,0,0,0.7083333333333334,0.29166666666666663,17,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7520833333333333
31077,3701436904043,Phyto Apaisant,beauty,"Phyto Paris, laboratoires PHYTOSOLBA","[""fr:Shampoings cuir chevelu sensible et irrit\u00e9""]","[""en:france""]",44,17.0,30,0.7625,,,openfoodfacts-contributors,1.0,1.0,0,0,0.6818181818181818,0.31818181818181823,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.7363636363636363
31089,8719326327242,AYZ ooglid crème,beauty,AYZ,[],"[""en:netherlands""]",22,5.0,17,0.475,,,inf,1.0,1.0,0,1,0.7727272727272727,0.2272727272727273,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7295454545454546
31098,8001841920450,Blend-a-med Rundumschutz Kräuter Clean,beauty,Procter & Gamble,"[""en:hygiene"", ""en:toothpastes""]","[""en:germany""]",14,10.0,7,0.775,,,yqrgxejcqmzf,1.0,1.0,0,0,0.5,0.5,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8250000000000001
31105,0079400716019,Dove shampoo,beauty,,"[""en:non-food-products""]","[""en:united-states""]",30,7.0,24,0.4625,,,inf,1.0,1.0,1,0,0.8,0.19999999999999996,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.72
31106,0079400866608,Dove ultra care shampoo,beauty,,"[""en:non-food-products""]","[""en:united-states""]",30,18.0,19,0.4625,,,inf,1.0,1.0,0,0,0.6333333333333333,0.3666666666666667,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7783333333333333
31109,0079400649492,dove shampoo,beauty,,"[""en:non-food-products""]","[""en:united-states""]",31,20.0,17,0.4625,,,inf,1.0,1.0,1,0,0.5483870967741935,0.4516129032258065,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8080645161290323
31112,0022400528434,Tresemme shampoo collagen,beauty,,[],"[""en:united-states""]",69,17.0,34,0.2625,,,inf,0.7142857142857143,0.5,0,0,0.4927536231884058,0.5072463768115942,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5561076604554865
31116,3701154701160,Sérum Acide salicylique + Niacinamide,beauty,Horace,"[""fr:S\u00e9rum anti-imperfections""]","[""en:france""]",23,14.0,10,0.7875,,,openfoodfacts-contributors,1.0,1.0,0,0,0.43478260869565216,0.5652173913043479,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.8228260869565218
31130,8058664129386,Bath and shower gel Baby Moments Kids,beauty,chicco,[],"[""en:italy"", ""en:moldova""]",29,1.0,26,0.8875,,,marinanosaci,1.0,1.0,0,0,0.896551724137931,0.10344827586206895,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6862068965517242
31140,0381519025358,Clairol professional soy 4plex activator creme Permanente developer oxydante Permanente,beauty,,[],"[""en:united-states""]",1,0.0,1,0.4625,,,foodless,1.0,1.0,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.65
31145,0810021200262,Foaming Bath with Pure Epsom Salt Cannabis Sativa Hemp Seed Oil with Essential Oil Blend,beauty,Dr Teal's,"[""en:hygiene"", ""en:showers-and-baths"", ""en:bubble-baths""]","[""en:canada""]",29,5.0,22,0.775,,,openfoodfacts-contributors,1.0,1.0,0,0,0.7586206896551724,0.24137931034482762,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7344827586206897
31179,8710522495858,"Love Beauty And Planet Coffret Shampooing, Gel douche, Masque en Tissu Beurre de Muru Muru et Rose x1",beauty,"E BEAUTY & PLANET, Love Beauty and Planet",[],"[""en:france""]",76,3.0,51,0.6625,,,org-unilever-france-gms,0.8571428571428571,0.75,0,0,0.6710526315789473,0.32894736842105265,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6294172932330827
31205,5902811786904,pa! paja krem do rąk,beauty,"Body In Balance, OnlyBio","[""en:body"", ""en:hand-creams""]","[""en:poland""]",42,25.0,17,0.6625,,,smoothie-app,1.0,1.0,0,1,0.40476190476190477,0.5952380952380952,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8583333333333333
31209,8008970052700,g,beauty,Natural Honey,[],"[""en:portugal""]",24,9.0,17,0.5625,,,inf,1.0,1.0,0,0,0.7083333333333334,0.29166666666666663,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7520833333333333
31218,9000101277517,,beauty,,[],"[""en:netherlands""]",77,3.0,74,0.1875,,,smoothie-app,1.0,1.0,1,1,0.961038961038961,0.038961038961038974,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6636363636363637
31226,4066447091847,Ultrasensitive Tagescreme,beauty,Balea med,"[""de:Tagescreme""]","[""en:austria""]",22,9.0,14,0.775,,,pschwede,1.0,1.0,0,0,0.6363636363636364,0.36363636363636365,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7522727272727272
31239,5901832062325,Shampo,beauty,La Rive,"[""en:Kifs care""]","[""en:albania""]",3,2.0,2,0.675,,,smoothie-app,1.0,1.0,0,0,0.6666666666666666,0.33333333333333337,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7666666666666667
31267,7640175610081,Daily Care crème pieds,beauty,Mavex,"[""en:body"", ""en:body-creams"", ""fr:cremes-pour-les-pieds""]","[""en:france""]",31,10.0,20,0.775,,,taztempest,1.0,1.0,0,0,0.6451612903225806,0.3548387096774194,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7491935483870967
31273,5901761958836,,beauty,Eveline Cosmetics,"[""en:face"", ""en:cleansers"", ""en:cleansing-waters"", ""en:micellar-water""]","[""en:poland""]",20,7.0,13,0.675,,,arc2,1.0,1.0,1,1,0.65,0.35,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7725
31276,8591113036441,Self-tanning fluid APRICOT,beauty,MANUFAKTURA,[],"[""en:czech-republic""]",30,9.0,21,0.6,,,openfoodfacts-contributors,1.0,1.0,0,1,0.7,0.30000000000000004,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.755
31278,8001120702982,Colluttorio,beauty,"Coop, DayTech","[""en:hygiene"", ""en:mouthwashes""]","[""en:italy""]",18,16.0,6,0.6875,,,vaiton,1.0,1.0,1,0,0.3333333333333333,0.6666666666666667,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8833333333333334
31279,4002448101635,Samtschaum,beauty,Sagrotan,"[""en:hygiene"", ""en:soaps""]","[""en:germany""]",21,4.0,17,0.775,,,openfoodfacts-contributors,1.0,1.0,0,1,0.8095238095238095,0.19047619047619047,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7166666666666667
31284,15870609,beckon,beauty,,[],[],14,0.0,14,0.475,,,openfoodfacts-contributors,1.0,1.0,0,1,1.0,0.0,0,0,1,1,1,[],[],0,0,0,1.0,0.65
31289,3760354680255,Baume de tamanu,beauty,Zenzitude,"[""en:body"", ""en:body-creams"", ""fr:baumes-et-beurres-pour-le-corps""]","[""en:france""]",5,1.0,4,0.8625,,,openfoodfacts-contributors,1.0,1.0,0,1,0.8,0.19999999999999996,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.695
31290,3760354680286,beurre de karité bio,beauty,Zenzitude,"[""en:body"", ""en:body-creams"", ""fr:baumes-et-beurres-pour-le-corps""]","[""en:france""]",1,0.0,1,0.8625,,,ambrebes1708-gmail-com,1.0,1.0,1,1,1.0,0.0,1,3,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.625
31291,3760354680293,beurre de karité bio,beauty,Zenzitude,"[""en:body"", ""en:body-oils"", ""en:body-creams"", ""fr:baumes-et-beurres-pour-le-corps""]","[""en:france""]",1,0.0,1,0.8625,,,ambrebes1708-gmail-com,1.0,1.0,1,1,1.0,0.0,1,4,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.625
